RMSSD,SDNN,condition
45.3411699410994,28.108678307560098,0
23.711485300710333,29.4497301778802,1
27.26809579810748,26.428759758526017,1
31.866083697928644,23.78255462022269,0
23.69922176923072,27.895405915195937,1
27.051612772210685,24.95027818060797,1
28.81045643939614,24.45335976282549,1
31.93007409830453,19.677528581217278,0
33.740793103496905,26.772345007981382,0
37.03821707175385,25.152464355128785,0
27.07250783970531,25.25222592724342,1
25.256542659123056,26.02194596377402,1
32.723679579092675,24.48049647050252,0
25.956537760876937,24.301093366644327,1
29.875370555907217,21.51629266656328,0
31.96192704065136,24.86227041280913,0
31.139940521789622,23.42442258121499,0
28.14713045238504,26.766665751377243,1
32.75162266895468,17.612029038081754,0
29.91712893366077,27.94152856922015,0
31.81916678670576,22.39114477417032,0
31.437465673434243,27.30892896889777,0
31.79208550910593,26.685284517033363,0
25.16952914098264,20.824104462447718,1
25.29093368549694,27.53748681090599,1
26.441420943799,26.63647754322424,1
31.486644338250045,24.876388253093698,0
35.04857784190249,25.094397626885385,0
35.58850597652492,23.912699653392377,0
38.93055984890311,27.05563338965181,0
29.30884061741383,25.246980542097912,1
32.00672249203832,21.7949828576292,0
22.74547359192655,23.66652711614382,1
33.813595179209656,27.34772743177848,0
32.103556801704336,24.81872588922081,0
31.18675345563548,22.21344288243788,0
33.434277004308605,28.62306153557854,0
32.195739459587564,24.180635160204535,0
25.729358910479704,20.52141036381065,1
22.87635825384825,18.12272620382068,1
37.80906794011175,26.65925687105456,0
28.661743468316114,23.129937841401123,1
39.4531554308811,25.17822346011321,0
37.90925670124397,26.633184884152563,0
31.916594410365807,24.39356422584829,0
32.403124481109046,28.92886321771776,0
33.667453519874385,24.70057793839368,0
36.01805637329052,28.1057976511854,0
32.14660933695491,25.518850813375572,0
34.15644394998158,25.64292427911885,0
28.107026185152268,24.19689492605137,1
